Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC
Colobus_vellerosus,Colobus_vellerosus_CERCOPITHECIDAE_PRIMATES,Colobus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Colobus_vellerosus,0,0,imputed,PC5_Primates
Colomys_goslingi,Colomys_goslingi_MURIDAE_RODENTIA,Colomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Colomys_goslingi,2,0,sampled,PC11_Muridae
Condylura_cristata,Condylura_cristata_TALPIDAE_EULIPOTYPHLA,Condylura,TALPIDAE,EULIPOTYPHLA,Talpidae,Laurasiatheria,Condylura_cristata,23,0,sampled,PC15_Eulipotyphla
Conepatus_chinga,Conepatus_chinga_MEPHITIDAE_CARNIVORA,Conepatus,MEPHITIDAE,CARNIVORA,Caniformes,Laurasiatheria,Conepatus_chinga,9,0,sampled,PC22_Carnivora
Conepatus_humboldtii,Conepatus_humboldtii_MEPHITIDAE_CARNIVORA,Conepatus,MEPHITIDAE,CARNIVORA,Caniformes,Laurasiatheria,Conepatus_humboldtii,0,0,imputed,PC22_Carnivora
Conepatus_leuconotus,Conepatus_leuconotus_MEPHITIDAE_CARNIVORA,Conepatus,MEPHITIDAE,CARNIVORA,Caniformes,Laurasiatheria,Conepatus_leuconotus,6,0,sampled,PC22_Carnivora
Conepatus_semistriatus,Conepatus_semistriatus_MEPHITIDAE_CARNIVORA,Conepatus,MEPHITIDAE,CARNIVORA,Caniformes,Laurasiatheria,Conepatus_semistriatus,2,0,sampled,PC22_Carnivora
Congosorex_phillipsorum,Congosorex_phillipsorum_SORICIDAE_EULIPOTYPHLA,Congosorex,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,2,0,sampled,PC15_Eulipotyphla
Congosorex_polli,Congosorex_polli_SORICIDAE_EULIPOTYPHLA,Congosorex,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Congosorex_polli,0,0,imputed,PC15_Eulipotyphla
Congosorex_verheyeni,Congosorex_verheyeni_SORICIDAE_EULIPOTYPHLA,Congosorex,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Congosorex_verheyeni,0,0,imputed,PC15_Eulipotyphla
Conilurus_albipes,Conilurus_albipes_MURIDAE_RODENTIA,Conilurus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Conilurus_albipes,0,1,imputed,PC11_Muridae
Conilurus_penicillatus,Conilurus_penicillatus_MURIDAE_RODENTIA,Conilurus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Conilurus_penicillatus,5,0,sampled,PC11_Muridae
Connochaetes_gnou,Connochaetes_gnou_BOVIDAE_CETARTIODACTYLA,Connochaetes,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Connochaetes_gnou,4,0,sampled,PC20_Cetartiodactyla
Connochaetes_taurinus,Connochaetes_taurinus_BOVIDAE_CETARTIODACTYLA,Connochaetes,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Connochaetes_taurinus,4,0,sampled,PC20_Cetartiodactyla
Cormura_brevirostris,Cormura_brevirostris_EMBALLONURIDAE_CHIROPTERA,Cormura,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cormura_brevirostris,1,0,sampled,PC18_EmballonuridRelated
Corynorhinus_mexicanus,Corynorhinus_mexicanus_VESPERTILIONIDAE_CHIROPTERA,Corynorhinus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Corynorhinus_mexicanus,3,0,sampled,PC17_VespertilionidRelated
Corynorhinus_rafinesquii,Corynorhinus_rafinesquii_VESPERTILIONIDAE_CHIROPTERA,Corynorhinus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Corynorhinus_rafinesquii,5,0,sampled,PC17_VespertilionidRelated
Corynorhinus_townsendii,Corynorhinus_townsendii_VESPERTILIONIDAE_CHIROPTERA,Corynorhinus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Corynorhinus_townsendii,3,0,sampled,PC17_VespertilionidRelated
Coryphomys_buehleri,Coryphomys_buehleri_MURIDAE_RODENTIA,Coryphomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Coryphomys_buehleri,0,1,imputed,PC11_Muridae
Craseonycteris_thonglongyai,Craseonycteris_thonglongyai_CRASEONYCTERIDAE_CHIROPTERA,Craseonycteris,CRASEONYCTERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Craseonycteris_thonglongyai,20,0,sampled,PC19_Yinpterochiroptera
Crateromys_australis,Crateromys_australis_MURIDAE_RODENTIA,Crateromys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Crateromys_australis,0,0,imputed,PC11_Muridae
Crateromys_heaneyi,Crateromys_heaneyi_MURIDAE_RODENTIA,Crateromys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Crateromys_heaneyi,3,0,sampled,PC11_Muridae
Crateromys_paulus,Crateromys_paulus_MURIDAE_RODENTIA,Crateromys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Crateromys_paulus,0,0,imputed,PC11_Muridae
Crateromys_schadenbergi,Crateromys_schadenbergi_MURIDAE_RODENTIA,Crateromys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Crateromys_schadenbergi,0,0,imputed,PC11_Muridae
Cratogeomys_castanops,Cratogeomys_castanops_GEOMYIDAE_RODENTIA,Cratogeomys,GEOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cratogeomys_castanops,20,0,sampled,PC7_Castorimorpha
Cratogeomys_fulvescens,Cratogeomys_fulvescens_GEOMYIDAE_RODENTIA,Cratogeomys,GEOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,3,0,sampled,PC7_Castorimorpha
Cratogeomys_fumosus,Cratogeomys_fumosus_GEOMYIDAE_RODENTIA,Cratogeomys,GEOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cratogeomys_fumosus,3,0,sampled,PC7_Castorimorpha
Cratogeomys_goldmani,Cratogeomys_goldmani_GEOMYIDAE_RODENTIA,Cratogeomys,GEOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cratogeomys_goldmani,3,0,sampled,PC7_Castorimorpha
Cratogeomys_merriami,Cratogeomys_merriami_GEOMYIDAE_RODENTIA,Cratogeomys,GEOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cratogeomys_merriami,3,0,sampled,PC7_Castorimorpha
Cratogeomys_perotensis,Cratogeomys_perotensis_GEOMYIDAE_RODENTIA,Cratogeomys,GEOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,3,0,sampled,PC7_Castorimorpha
Cratogeomys_planiceps,Cratogeomys_planiceps_GEOMYIDAE_RODENTIA,Cratogeomys,GEOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,3,0,sampled,PC7_Castorimorpha
Cremnomys_cutchicus,Cremnomys_cutchicus_MURIDAE_RODENTIA,Cremnomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cremnomys_cutchicus,1,0,sampled,PC11_Muridae
Cremnomys_elvira,Cremnomys_elvira_MURIDAE_RODENTIA,Cremnomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cremnomys_elvira,0,0,imputed,PC11_Muridae
Cricetomys_emini,Cricetomys_emini_NESOMYIDAE_RODENTIA,Cricetomys,NESOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetomys_emini,3,0,sampled,PC10_Nesomyidae
Cricetomys_gambianus,Cricetomys_gambianus_NESOMYIDAE_RODENTIA,Cricetomys,NESOMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetomys_gambianus,8,0,sampled,PC10_Nesomyidae
Cricetulus_alticola,Cricetulus_alticola_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetulus_alticola,0,0,imputed,PC12_Cricetidae
Cricetulus_barabensis,Cricetulus_barabensis_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetulus_barabensis,30,0,sampled,PC12_Cricetidae
Cricetulus_kamensis,Cricetulus_kamensis_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetulus_kamensis,2,0,sampled,PC12_Cricetidae
Cricetulus_lama,Cricetulus_lama_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,0,0,imputed,PC12_Cricetidae
Cricetulus_longicaudatus,Cricetulus_longicaudatus_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetulus_longicaudatus,4,0,sampled,PC12_Cricetidae
Cricetulus_migratorius,Cricetulus_migratorius_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetulus_migratorius,6,0,sampled,PC12_Cricetidae
Cricetulus_sokolovi,Cricetulus_sokolovi_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetulus_sokolovi,0,0,imputed,PC12_Cricetidae
Cricetulus_tibetanus,Cricetulus_tibetanus_CRICETIDAE_RODENTIA,Cricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,0,0,imputed,PC12_Cricetidae
Cricetus_cricetus,Cricetus_cricetus_CRICETIDAE_RODENTIA,Cricetus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Cricetus_cricetus,19,0,sampled,PC12_Cricetidae
Crocidura_abscondita,Crocidura_abscondita_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,5,0,sampled,PC15_Eulipotyphla
Crocidura_aleksandrisi,Crocidura_aleksandrisi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_aleksandrisi,3,0,sampled,PC15_Eulipotyphla
Crocidura_allex,Crocidura_allex_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_allex,0,0,imputed,PC15_Eulipotyphla
Crocidura_andamanensis,Crocidura_andamanensis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_andamanensis,0,0,imputed,PC15_Eulipotyphla
Crocidura_annamitensis,Crocidura_annamitensis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,0,0,imputed,PC15_Eulipotyphla
Crocidura_ansellorum,Crocidura_ansellorum_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_ansellorum,0,0,imputed,PC15_Eulipotyphla
Crocidura_arabica,Crocidura_arabica_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_arabica,0,0,imputed,PC15_Eulipotyphla
Crocidura_arispa,Crocidura_arispa_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_arispa,0,0,imputed,PC15_Eulipotyphla
Crocidura_armenica,Crocidura_armenica_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_armenica,0,0,imputed,PC15_Eulipotyphla
Crocidura_attenuata,Crocidura_attenuata_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_attenuata,8,0,sampled,PC15_Eulipotyphla
Crocidura_attila,Crocidura_attila_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_attila,1,0,sampled,PC15_Eulipotyphla
Crocidura_baileyi,Crocidura_baileyi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_baileyi,1,0,sampled,PC15_Eulipotyphla
Crocidura_baluensis,Crocidura_baluensis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_baluensis,0,0,imputed,PC15_Eulipotyphla
Crocidura_batakorum,Crocidura_batakorum_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,3,0,sampled,PC15_Eulipotyphla
Crocidura_batesi,Crocidura_batesi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_batesi,3,0,sampled,PC15_Eulipotyphla
Crocidura_beatus,Crocidura_beatus_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_beatus,6,0,sampled,PC15_Eulipotyphla
Crocidura_beccarii,Crocidura_beccarii_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_beccarii,3,0,sampled,PC15_Eulipotyphla
Crocidura_bottegi,Crocidura_bottegi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_bottegi,0,0,imputed,PC15_Eulipotyphla
Crocidura_bottegoides,Crocidura_bottegoides_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_bottegoides,0,0,imputed,PC15_Eulipotyphla
Crocidura_brunnea,Crocidura_brunnea_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_brunnea,9,0,sampled,PC15_Eulipotyphla
Crocidura_buettikoferi,Crocidura_buettikoferi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_buettikoferi,4,0,sampled,PC15_Eulipotyphla
Crocidura_caliginea,Crocidura_caliginea_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_caliginea,1,0,sampled,PC15_Eulipotyphla
Crocidura_canariensis,Crocidura_canariensis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_canariensis,3,0,sampled,PC15_Eulipotyphla
Crocidura_caspica,Crocidura_caspica_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_caspica,2,0,sampled,PC15_Eulipotyphla
Crocidura_cinderella,Crocidura_cinderella_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_cinderella,1,0,sampled,PC15_Eulipotyphla
Crocidura_congobelgica,Crocidura_congobelgica_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_congobelgica,0,0,imputed,PC15_Eulipotyphla
Crocidura_cranbrooki,Crocidura_cranbrooki_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,0,0,imputed,PC15_Eulipotyphla
Crocidura_crenata,Crocidura_crenata_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_crenata,2,0,sampled,PC15_Eulipotyphla
Crocidura_crossei,Crocidura_crossei_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_crossei,3,0,sampled,PC15_Eulipotyphla
Crocidura_cyanea,Crocidura_cyanea_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_cyanea,3,0,sampled,PC15_Eulipotyphla
Crocidura_denti,Crocidura_denti_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_denti,0,0,imputed,PC15_Eulipotyphla
Crocidura_desperata,Crocidura_desperata_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_desperata,0,0,imputed,PC15_Eulipotyphla
Crocidura_dhofarensis,Crocidura_dhofarensis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_dhofarensis,0,0,imputed,PC15_Eulipotyphla
Crocidura_dolichura,Crocidura_dolichura_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_dolichura,1,0,sampled,PC15_Eulipotyphla
Crocidura_douceti,Crocidura_douceti_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_douceti,4,0,sampled,PC15_Eulipotyphla
Crocidura_dsinezumi,Crocidura_dsinezumi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_dsinezumi,2,0,sampled,PC15_Eulipotyphla
Crocidura_eisentrauti,Crocidura_eisentrauti_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_eisentrauti,0,0,imputed,PC15_Eulipotyphla
Crocidura_elgonius,Crocidura_elgonius_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_elgonius,0,0,imputed,PC15_Eulipotyphla
Crocidura_elongata,Crocidura_elongata_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_elongata,1,0,sampled,PC15_Eulipotyphla
Crocidura_erica,Crocidura_erica_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_erica,0,0,imputed,PC15_Eulipotyphla
Crocidura_fingui,Crocidura_fingui_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,0,0,imputed,PC15_Eulipotyphla
Crocidura_fischeri,Crocidura_fischeri_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_fischeri,0,0,imputed,PC15_Eulipotyphla
Crocidura_flavescens,Crocidura_flavescens_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_flavescens,4,0,sampled,PC15_Eulipotyphla
Crocidura_floweri,Crocidura_floweri_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_floweri,0,0,imputed,PC15_Eulipotyphla
Crocidura_foetida,Crocidura_foetida_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_foetida,6,0,sampled,PC15_Eulipotyphla
Crocidura_foxi,Crocidura_foxi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_foxi,0,0,imputed,PC15_Eulipotyphla
Crocidura_fuliginosa,Crocidura_fuliginosa_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_fuliginosa,8,0,sampled,PC15_Eulipotyphla
Crocidura_fulvastra,Crocidura_fulvastra_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_fulvastra,4,0,sampled,PC15_Eulipotyphla
Crocidura_fumosa,Crocidura_fumosa_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_fumosa,0,0,imputed,PC15_Eulipotyphla
Crocidura_fuscomurina,Crocidura_fuscomurina_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_fuscomurina,3,0,sampled,PC15_Eulipotyphla
Crocidura_glassi,Crocidura_glassi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_glassi,1,0,sampled,PC15_Eulipotyphla
Crocidura_gmelini,Crocidura_gmelini_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_gmelini,0,0,imputed,PC15_Eulipotyphla
Crocidura_goliath,Crocidura_goliath_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_goliath,4,0,sampled,PC15_Eulipotyphla
Crocidura_gracilipes,Crocidura_gracilipes_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_gracilipes,0,0,imputed,PC15_Eulipotyphla
Crocidura_grandiceps,Crocidura_grandiceps_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_grandiceps,3,0,sampled,PC15_Eulipotyphla
Crocidura_grandis,Crocidura_grandis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_grandis,0,0,imputed,PC15_Eulipotyphla
Crocidura_grassei,Crocidura_grassei_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_grassei,2,0,sampled,PC15_Eulipotyphla
Crocidura_grayi,Crocidura_grayi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_grayi,7,0,sampled,PC15_Eulipotyphla
Crocidura_greenwoodi,Crocidura_greenwoodi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_greenwoodi,0,0,imputed,PC15_Eulipotyphla
Crocidura_guy,Crocidura_guy_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,0,0,imputed,PC15_Eulipotyphla
Crocidura_harenna,Crocidura_harenna_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_harenna,0,0,imputed,PC15_Eulipotyphla
Crocidura_hikmiya,Crocidura_hikmiya_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,NA,3,0,sampled,PC15_Eulipotyphla
Crocidura_hildegardeae,Crocidura_hildegardeae_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_hildegardeae,3,0,sampled,PC15_Eulipotyphla
Crocidura_hilliana,Crocidura_hilliana_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_hilliana,0,0,imputed,PC15_Eulipotyphla
Crocidura_hirta,Crocidura_hirta_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_hirta,3,0,sampled,PC15_Eulipotyphla
Crocidura_hispida,Crocidura_hispida_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_hispida,0,0,imputed,PC15_Eulipotyphla
Crocidura_horsfieldii,Crocidura_horsfieldii_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_horsfieldii,4,0,sampled,PC15_Eulipotyphla
Crocidura_hutanis,Crocidura_hutanis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_hutanis,0,0,imputed,PC15_Eulipotyphla
Crocidura_indochinensis,Crocidura_indochinensis_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_indochinensis,1,0,sampled,PC15_Eulipotyphla
Crocidura_jacksoni,Crocidura_jacksoni_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_jacksoni,0,0,imputed,PC15_Eulipotyphla
Crocidura_jenkinsi,Crocidura_jenkinsi_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_jenkinsi,0,0,imputed,PC15_Eulipotyphla
Crocidura_jouvenetae,Crocidura_jouvenetae_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_jouvenetae,4,0,sampled,PC15_Eulipotyphla
Crocidura_katinka,Crocidura_katinka_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_katinka,0,0,imputed,PC15_Eulipotyphla
Crocidura_kivuana,Crocidura_kivuana_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_kivuana,0,0,imputed,PC15_Eulipotyphla
Crocidura_lamottei,Crocidura_lamottei_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_lamottei,3,0,sampled,PC15_Eulipotyphla
Crocidura_lanosa,Crocidura_lanosa_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_lanosa,0,0,imputed,PC15_Eulipotyphla
Crocidura_lasiura,Crocidura_lasiura_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_lasiura,1,0,sampled,PC15_Eulipotyphla
Crocidura_latona,Crocidura_latona_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_latona,1,0,sampled,PC15_Eulipotyphla
Crocidura_lea,Crocidura_lea_SORICIDAE_EULIPOTYPHLA,Crocidura,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Crocidura_lea,1,0,sampled,PC15_Eulipotyphla
